위도,경도,도로명
37.56191230492699,127.0334219941886,무학봉28길 3-1
37.56191230492699,127.0334219941886,무학봉28길 5
37.5619884,126.9624156821383,경기대로 26-7
37.5620481,126.923732,동교로39길 11
37.562054,126.9510562,이화여대8길 123
37.56206313018187,126.90797501452192,월드컵로30다길 23-13
37.56206313018187,126.90797501452192,월드컵로30다길 23-15
37.5620890867075,127.031980058251,무학봉길 76
37.5620890867075,127.031980058251,무학봉길 49
37.5620890867075,127.031980058251,무학봉길 35
37.56218477092369,126.90613204020684,성미산로1길 92
37.562215,127.065127,장한로 99
37.562215,127.065127,장한로 107
37.562215,127.065127,장한로 91
37.56224590409178,126.9702654491941,서소문로 89-1
37.56224795,126.86216989063516,허준로 209
37.5623231,127.17949194368327,고덕로97길 29
37.5623301,126.9958453,퇴계로 235
37.56233211094808,127.03918737820575,마조로1길 45
37.56233211094808,127.03918737820575,마조로1길 55
37.56233211094808,127.03918737820575,마조로1길 51
37.56234415,127.06327346888892,한천로2길 84
37.5623752,126.9148347,월드컵북로 98
37.56239352493625,126.81287144717868,공항대로7길 40
37.56239352493625,126.81287144717868,공항대로7길 27
37.56240101868339,127.1767796264863,아리수로94길 72
37.56240101868339,127.1767796264863,아리수로94길 19
37.562417867043,127.0271125312565,왕십리로31길 9-50
37.562417867043,127.0271125312565,왕십리로31길 20
37.562417867043,127.0271125312565,왕십리로31길 15
37.56243612533837,126.96184632512248,경기대로 26-1
37.56243612533837,126.96184632512248,경기대로 21
37.56247685259572,127.0838361213412,능동로48길 49
37.5625067,126.903756,방울내로11길 38
37.5625941,127.0206086,퇴계로88나길 30
37.5626293558332,127.07713492245456,긴고랑로4길 53
37.5626313,126.9934411,퇴계로 217
37.5626713,127.0684621,장한로6길 25-4
37.56267975,127.04856369555434,살곶이길 152
37.56271664690268,126.9110299534309,월드컵북로15안길 13
37.5627447,127.071175,천호대로97길 35
37.5627447,127.071175,천호대로97길 39
37.5627447,127.071175,천호대로97길 61
37.5627447,127.071175,천호대로97길 9
37.5627447,127.071175,천호대로97길 68
37.5627447,127.071175,천호대로97길 74
37.5627447,127.071175,천호대로97길 26
37.56275110791529,126.96313080789416,충정로5길 27
37.56276785,126.8435235869911,강서로56나길 110
37.5627744,127.061308,한천로2길 62
37.5628571,127.0666479,천호대로85길 26-4
37.5629154,126.9651862,충정로 50
37.5629483,127.0706353,천호대로95길 23
37.5629483,127.0706353,천호대로95길 16
37.56296519837294,127.08349195922926,긴고랑로15길 32
37.56297009630136,126.96125311770444,경기대로5길 23
37.5630634,126.9684923,충정로6길 59
37.5630901,127.04837496863873,살곶이길 148
37.56309494898287,127.05479760900404,용답중앙27길 10
37.5631399,126.9719451,서소문로 89-20
37.5631523,126.9696552,통일로 86
37.56315824248147,127.02862608961968,왕십리로31나길 33
37.56315824248147,127.02862608961968,왕십리로31나길 22
37.5631636,127.0700647,천호대로93길 56
37.5631778,127.0645785,천호대로83길 19
37.5632122,126.9997836,퇴계로49길 26
37.5632236,126.9639754,충정로7길 9
37.56323205,127.03441785,왕십리로24가길 5
37.5632322,127.0617006,한천로6길 76
37.56325903359739,126.80717694827564,개화동로27가길 33
37.56329141921051,127.03983369484664,마조로15길 23
37.563293699599754,126.91598609365268,성미산로11길 8
37.56329876184849,126.81013288394044,방화동로 126
37.563368,127.0695613,천호대로91길 49
37.563388061447256,126.90894302926712,성산로4길 75
37.56339535,126.99995378083256,퇴계로49길 14
37.563396749999995,126.9148784,월드컵북로12안길 74-10
37.56341135,127.04818244416174,살곶이길 146
37.5635008,127.086939,용마산로 174
37.5635128,127.0596115,한천로4길 13-6
37.5635128,127.0596115,한천로4길 13-5
37.5635128,127.0596115,한천로4길 13-3
37.56352865,126.86022524438609,허준로 175
37.56357396600166,126.96048425316312,경기대로7길 19
37.5635776,127.0690038,장한로8길 91
37.5635776,127.0690038,장한로8길 80
37.5635776,127.0690038,장한로8길 70
37.5635776,127.0690038,천호대로89길 33
37.5635776,127.0690038,천호대로89길 30
37.5635776,127.0690038,장한로8길 5
37.56363693769765,126.91413051723836,월드컵북로12안길 88
37.5636546,127.0218094,다산로42길 38
37.5636546,127.0218094,다산로42길 34
37.563682,127.0177278,다산로40길 23
37.563682,127.0177278,퇴계로80길 30
37.5636831,127.0644439,천호대로81길 24
37.5636956,126.963286,충정로7길 30
37.5637417,126.9704545,서소문로9길 28
37.5637453,127.0631517,천호대로77가길 27
37.56374601671789,127.07809361280228,긴고랑로 149
37.5638148,127.0171995,다산로42가길 43
37.5638911,127.0632828,천호대로79길 70
37.56394214806719,126.91703128618164,성미산로15길 32
37.56394645,126.84241082531818,강서로68길 36
37.5639570433245,126.91089282161028,성산로6길 37-10
37.5639765,127.0348606,왕십리로24나길 10
37.5639919,126.9961977,마른내로 72
37.5639919,126.9961977,마른내로 79
37.5639919,126.9961977,마른내로 127
37.5639919,126.9961977,마른내로 126-1
37.5639919,126.9961977,마른내로 120
37.5639919,126.9961977,마른내로 106
37.563993325510346,126.96156815751256,경기대로9길 11
37.563993325510346,126.96156815751256,경기대로9길 15
37.56401445,126.81774232372844,마곡중앙3로 74
37.5641551,126.9229086,동교로41길 35
37.56417655,126.85254799146936,양천로57길 37
37.5641837,127.0255808,왕십리로39길 30
37.5642073,127.0673443,천호대로85길 71
37.56420998925191,126.95182857312425,북아현로25길 11
37.56421397646545,127.041410200506,마조로 57
37.564247968836526,126.95581365290886,북아현로20길 16
37.564247968836526,126.95581365290886,북아현로20길 40
37.564247968836526,126.95581365290886,북아현로20길 68
37.5642577,126.85351954754852,양천로57길 36
37.5642862,126.9611069,경기대로9길 60
37.5643096,127.0656,천호대로83길 8
37.5643096,127.0656,천호대로83길 10
37.5643096,127.0656,천호대로83길 71-7
37.5643866,126.9214926,성미산로23길 38
37.56439044029019,126.80815784276297,개화동로27길 43
37.564466108521515,127.04110266819916,마조로15가길 23
37.564466108521515,127.04110266819916,마조로15가길 11
37.5644899,126.9525982,북아현로23길 6
37.5644899,126.9525982,북아현로23길 15
37.5645133,127.0623478,천호대로77길 63
37.5645133,127.0623478,천호대로77길 96
37.5645133,127.0623478,천호대로77길 10
37.5645133,127.0623478,천호대로77길 62
37.5645677,127.0696129,장한로10길 25-5
37.5645677,127.0696129,장한로10길 28
37.5646427,127.0189118,다산로42나길 46
37.564645101045286,126.9187264426644,연남로9길 20
37.5646457,127.0347164,무학로6길 50
37.56473955,127.05281140523392,용답29길 29
37.56486825744414,127.17813013525284,아리수로98길 25
37.5649111,127.0650459,장한로5길 28
37.5649586,127.0704906,장한로12길 94
37.5649586,127.0704906,장한로12길 90
37.5649586,127.0704906,장한로12길 79
37.5649586,127.0704906,장한로12길 63
37.5649586,127.0704906,장한로12길 35
37.5649586,127.0704906,장한로12길 25-3
37.5649586,127.0704906,장한로12길 89
37.565008333711496,126.9273935649877,동교로 291
37.565008333711496,126.9273935649877,동교로 290
37.5650202473401,126.9206248833214,성미산로23길 54
37.5650202473401,126.9206248833214,성미산로23길 4
37.5650419,126.95534825,북아현로22길 45
37.5650419,126.95534825,북아현로22길 81
37.5650419,126.95534825,북아현로22길 82
37.5650419,126.95534825,북아현로22길 24
37.5650419,126.95534825,북아현로22길 86
37.5650419,126.95534825,북아현로22길 56
37.5650419,126.95534825,북아현로22길 55
37.565044,126.90636840527972,새터산5길 17
37.5650504,127.0248895,왕십리로 407
37.5650569,126.921721,성미산로29길 9
37.565074499999994,127.0695225140298,장한로12길 40
37.56511173567792,126.92389118517168,성미산로 162
37.56511173567792,126.92389118517168,성미산로 18
37.56511413828349,126.81579390098858,방화대로25길 13
37.56517007996296,126.96051825735512,독립문로8길 54
37.56517007996296,126.96051825735512,독립문로8길 33
37.56517007996296,126.96051825735512,독립문로8길 27
37.56519166575787,126.9211948869286,성미산로27길 15
37.56519166575787,126.9211948869286,성미산로27길 15-1
37.56519166575787,126.9211948869286,성미산로27길 6
37.56527345,126.90668155391566,새터산5길 11
37.5652984,127.0235758,난계로 151
37.5652984,127.0235758,난계로 130
37.56533286950996,126.81517215311624,초원로16길 3-1
37.56533286950996,126.81517215311624,초원로16길 3-11
37.5653872,127.0033927,마른내로 159-4
37.5653878,127.0003741,동호로33길 15
37.5654152,127.0628288,천호대로77길 79
37.5654163,127.0646594,천호대로77다길 11-12
37.5654163,127.0646594,천호대로77다길 11-18
37.5654163,127.0646594,천호대로77다길 11-6
37.5655068,126.9046327,모래내로3길 4
37.56553711249454,126.94566400832636,연대동문길 113
37.565556342897565,126.92642995578488,연희로5길 54-11
37.565556342897565,126.92642995578488,연희로5길 14
37.565648125160465,127.0792350155124,동일로72길 17
37.56565731634985,126.95835226971286,북아현로22나길 67
37.56566587189145,126.92091912687556,성미산로23안길 8
37.565673506742165,126.93334455718856,연희로10길 43-16
37.565673506742165,126.93334455718856,연희로10길 43-20
37.56568764657298,127.04318920862492,마조로18길 25
37.56569034443399,126.80798197012504,개화동로25길 39
37.56569034443399,126.80798197012504,개화동로25길 34
37.56571185,127.01546186394596,퇴계로75길 7
37.56573,127.0703692,장한로14길 17
37.56573,127.0703692,장한로14길 18
37.56573,127.0703692,장한로14길 81
37.56574052139982,126.84109476924426,강서로68길 108
37.5657901,127.0582062,황물로15길 25
37.565813964511506,126.92932453874714,연희로 377
37.565813964511506,126.92932453874714,연희로 261-60
37.565813964511506,126.92932453874714,연희로 38-20
37.565813964511506,126.92932453874714,연희로 239-5
37.56581818751266,127.07730766442916,동일로 354
37.56581818751266,127.07730766442916,동일로 429
37.56581818751266,127.07730766442916,동일로 459
37.56581818751266,127.07730766442916,동일로 174
37.56584654122377,127.07826756549812,긴고랑로1길 55
37.565883107597,126.84984758283252,양천로55길 55
37.56599496507531,127.045561459592,마장로42길 16
37.56602417940182,127.0370520370676,마장로 219
37.56602417940182,127.0370520370676,마장로 271
37.56602417940182,127.0370520370676,마장로 262
37.56602417940182,127.0370520370676,마장로 258
37.566053999999994,127.03116511344952,무학로10길 4
37.5660779,127.0552987,고미술로 71
37.5661204,126.9183914,연남로 83
37.5661724,127.0653423,장한로9길 25
37.5662418,126.8555628437666,허준로 139
37.566391550000006,126.8533041331786,허준로 121
37.56643385,127.02478484157608,왕십리로 410
37.5664716,127.0158895,다산로 274
37.5665663,126.9709728,정동길 13
37.56661195345352,127.04639515813452,마장로46길 14
37.56661195345352,127.04639515813452,마장로46길 6
37.56661195345352,127.04639515813452,마장로46길 18
37.5666179,127.0160023,다산로46길 17
37.5667645,127.0530465,천호대로 289
37.566786,127.0708728,장한로26다길 12
37.566786,127.0708728,장한로26다길 112
37.566786,127.0708728,장한로26다길 84
37.566786,127.0708728,장한로26다길 106
37.566794,127.0217814,난계로11길 22
37.566794,127.0217814,난계로11길 30
37.5668117,127.0003913,을지로 221
37.5668453,127.1777735,아리수로97길 20
37.5668563,127.0231876,난계로 169
37.5668598,127.0142513,퇴계로73길 20
37.56687668319614,126.96149145749128,독립문로14길 74
37.56687668319614,126.96149145749128,독립문로14길 64-6
37.56687668319614,126.96149145749128,독립문로14길 33
37.5669077,127.0540195,고미술로 57
37.5669534,127.07073305994037,장한로26다길 116-2
37.566954541052766,126.81801849675811,마곡서1로 146
37.566954541052766,126.81801849675811,마곡서1로 131
37.566954541052766,126.81801849675811,마곡서1로 132
37.566954541052766,126.81801849675811,마곡서1로 100
37.566954541052766,126.81801849675811,마곡서1로 111-11
37.56696730211477,127.0431485508548,마장로39가길 61
37.5670627,126.818619277838,마곡서1로 81
37.567088,127.0700726,장한로18길 26-10
37.567088,127.0700726,장한로18길 82-14
37.5671056,127.0232987,난계로 173
37.56716481143181,127.0311434147888,무학로12길 11
37.5671655,127.0532996,고미술로 21
37.5671655,127.0532996,고미술로 11
37.5671655,127.0532996,고미술로 43
37.56716795230236,126.85172122659968,허준로 176
37.56716795230236,126.85172122659968,허준로 224
37.56716795230236,126.85172122659968,허준로 23
37.567176,127.02243105884808,난계로13길 17
37.56718235,127.03845337595207,마장로35길 104
37.56726720918439,126.84789657208596,양천로53길 66
37.567270840319615,126.93317363499987,연희로14길 38
37.567270840319615,126.93317363499987,연희로14길 62-13
37.567299040758904,126.92089826340336,성산로7안길 12
37.5673017,127.07051069525131,장한로18길 26-3
37.5673464,126.80975135,초원로 20
37.5673464,126.80975135,초원로 30
37.5673464,126.80975135,초원로 27
37.56737474020051,126.89400677848256,월드컵로 207
37.56742905381613,126.91825224207577,수색로 154
37.56742905381613,126.91825224207577,수색로 157
37.5674536,127.0622925,한천로11길 10-1
37.5674536,127.0622925,한천로11길 10
37.56749920325021,127.0428878198842,마장로39길 43
37.56749920325021,127.0428878198842,마장로39길 36
37.5675189,127.0639686,한천로14길 8
37.5675231,126.9954275,을지로 157
37.5675769,126.9113712022423,월드컵로26길 23
37.56761189290701,126.93561137759092,연희로18안길 13
37.567665,127.0160853,다산로 114-12
37.567665,127.0160853,다산로 258
37.5676667,127.02135204495043,마장로14길 11
37.56770715509313,126.91802868942132,수색로 147-1
37.56772364442381,126.91157570819726,월드컵로26길 43
37.5677469,127.0669942,장한로17길 13-1
37.56775566948297,126.93324785250164,연희로16길 4
37.567782,126.99933214345567,을지로27가길 2
37.56786615,126.82374210992327,양천로30길 123-9
37.5679021,127.0650707,답십리로64길 39
37.5679103,126.9124856,모래내로9길 6
37.5679103,126.9124856,모래내로9길 3
37.5679397,127.07058032233238,장한로18길 31
37.56794705748842,126.91250757010718,성암로1길 8
37.5679512,126.84931745355163,허준로 76
37.5679703,126.91162534730768,월드컵로26길 33
37.5680476,126.9953684,청계천로 160
37.5680645,126.9943906,을지로15길 31
37.5680645,126.9943906,을지로15길 32
37.56810842347765,126.91743758311463,홍제천로 172
37.56810842347765,126.91743758311463,홍제천로 194
37.56810842347765,126.91743758311463,홍제천로 136
37.56810842347765,126.91743758311463,홍제천로 202
37.56813905,126.82213202431264,양천로30길 108
37.5681771674269,127.17695342100546,아리수로97길 68
37.5681771674269,127.17695342100546,아리수로97길 19
37.56820515,127.0522198931156,고미술로 39
37.5682682,127.0705781,장한로20길 23
37.5682682,127.0705781,장한로20길 7
37.56827385,126.98755315,삼일대로 446-56
37.56827385,126.98755315,삼일대로 446-66
37.56830653297189,127.17436476942324,아리수로93길 40
37.56834295,127.08563355,능동로 437
37.5683433,127.0231178,마장로 58
37.568363157111534,127.04045811468366,마장로37길 7
37.56838,127.0547506,사가정로2길 7-1
37.56838,127.0547506,사가정로2길 7-3
37.568416390436155,126.94976715864372,북아현로 29
37.568416390436155,126.94976715864372,북아현로 68-20
37.568416390436155,126.94976715864372,북아현로 68-22
37.568416390436155,126.94976715864372,북아현로 72-4
37.568416390436155,126.94976715864372,북아현로 87
37.5685747,126.9720305,새문안로2길 10
37.568601,127.0681658,한천로24길 74-8
37.5686084,126.9660884,경교장길 35
37.56864475,126.9072950572961,월드컵북로 194
37.5687047,127.0587649,답십리로56길 21
37.5687047,127.0587649,답십리로56길 105
37.5687047,127.0587649,답십리로56길 21-1
37.5688194,126.9117866,성암로 41
37.56882185,126.82214406302592,양천로30길 98
37.5688303,127.028116,무학로 33
37.5688872,127.0222283,난계로15길 36-6
37.56893665609189,126.90984434175098,성암로5길 12
37.56896822608845,127.08003578933972,동일로76가길 17
37.56898,127.075846,동일로 190
37.569035683152585,127.03808686635251,마장로31길 28-21
37.5690588,127.0568866,전농로 45
37.5692704,126.9131367,성암로 28
37.5693006,127.0715818,장한로26나길 42
37.5693006,127.0715818,장한로22길 44-22
37.5693006,127.0715818,장한로26나길 16
37.5693006,127.0715818,장한로22길 20-24
37.5693006,127.0715818,장한로22길 20-16
37.5693006,127.0715818,장한로22길 20-20
37.5693503,126.908273,월드컵북로30길 9-22
37.5694611,127.0139466,청계천로 318
37.5694953,126.9172443,모래내로 143
37.5695047,126.99927742334036,청계천로 295
37.5695125,126.9617405,독립문로 10
37.5695295,127.0709233,장한로26가길 90
37.5695295,127.0709233,장한로26가길 86
37.5695295,127.0709233,장한로26가길 106
37.5695295,127.0709233,장한로26가길 63
37.5695295,127.0709233,장한로26가길 31
37.5695295,127.0709233,장한로26가길 53
37.56955880134329,127.03027933551998,무학로 50
37.56958736422397,126.92974560045651,연희로15길 131
37.56958736422397,126.92974560045651,연희로15길 127
37.5696007,127.0686013,답십리로68길 32
37.5696007,127.0686013,답십리로68길 31
37.5696007,127.0686013,답십리로68길 26
37.5696007,127.0686013,답십리로68길 101-2
37.5696189,127.0186531,마장로9길 49-15
37.5696358,126.9065056,성암로7길 22
37.56964145,126.82334384740582,양천로30길 77
37.5696502,126.84908145071812,허준로 55-20
37.56965322928807,127.02831885027436,난계로24길 19
37.569655711101305,126.93413489690892,연희로20길 13
37.5697253,127.0746064,장안벚꽃로 107
37.5697691,126.9053866,월드컵북로 216
37.5698415,127.0495062,천호대로 241
37.56988,127.0202905,난계로17길 58-1
37.56992936357223,126.81472600488206,방화대로37길 26
37.56992936357223,126.81472600488206,방화대로37길 35
37.56992936357223,126.81472600488206,방화대로37길 15
37.56995671231644,126.81891608193742,방화대로34길 88
37.56995671231644,126.81891608193742,방화대로34길 62
37.5699589,126.9178147,모래내로 151
37.56996195,126.84402632312836,허준로 16-9
37.5699671,127.0126179,청계천로 319
37.5699671,127.0126179,청계천로 307
37.5699671,127.0126179,청계천로 391
37.5699878,127.0670698,답십리로66길 20
37.5699878,127.0670698,답십리로66길 37
37.57000616565959,126.90701429219172,성암로7길 3
37.57000616565959,126.90701429219172,성암로7길 14
37.5700206,127.0226709,난계로21길 37
37.5700206,127.0226709,난계로21길 25-5
37.5700206,127.0226709,난계로21길 39
37.5700208,127.0205997,난계로17길 58-8
37.5700208,127.0205997,난계로17길 48
37.5700208,127.0205997,난계로17길 40-16
37.5700208,127.0205997,난계로17길 40-1
37.5700208,127.0205997,난계로17길 16
37.5700392,127.0194257,마장로9길 33
37.5700579,127.0635782,답십리로60길 38-1
37.5700579,127.0635782,답십리로60길 38
37.5700598,127.0216739,난계로17길 20-21
37.5700972,127.0701571,장한로 105
37.5701031,127.0694085,장한로21길 19-9
37.5701031,127.0694085,장한로21길 19-15
37.5701031,127.0694085,장한로21길 19-12
37.5701031,127.0694085,장한로21길 11-9
37.5701031,127.0694085,장한로21길 11-10
37.5701031,127.0694085,장한로21길 11-2
37.5701193,127.0493674,사가정로 6
37.5701201,127.0148144,청계천로 331
37.5701394,127.0668042,한천로24길 74-11
37.5701394,127.0668042,한천로24길 74-7
37.5701394,127.0668042,한천로24길 74-9
37.5701463,127.055906,전농로3길 20
37.570207,127.0700249,한천로 224
37.57022195,126.82514764604042,마곡서로 175
37.57026125740149,126.80749431029282,양천로6길 28
37.57026125740149,126.80749431029282,양천로6길 57
37.5703131,127.0298532,청계천로 471
37.5703569,127.0501136,황물로 90
37.57045469269597,126.80934428034048,양천로14길 44
37.57045469269597,126.80934428034048,양천로14길 85-17
37.57045469269597,126.80934428034048,양천로14길 86-13
37.57045469269597,126.80934428034048,양천로14길 86-5
37.57045469269597,126.80934428034048,양천로14길 61
37.57045469269597,126.80934428034048,양천로14길 118
37.57045469269597,126.80934428034048,양천로14길 37
37.57045469269597,126.80934428034048,양천로14길 17
37.57054853527161,127.0122274425023,종로44길 14
37.5705892,127.0168735,지봉로4길 13
37.57060900836714,127.03895901660032,고산자로26길 11
37.5706744,127.07296117306338,장한로26다길 24
37.57068588266039,126.82545051586668,마곡서로 133
37.5707171,127.0238083,마장로 137
37.5707627,126.9978154,창경궁로 253-7
37.5707627,126.9978154,창경궁로 253-1
37.5707627,126.9978154,창경궁로 265
37.5707692,126.9644855,송월길 99
37.5707813,127.07350143181606,장한로26다길 13
37.5708358,127.0474517,천호대로 221
37.5708461,127.07180214193396,장한로26가길 15
37.57084703282745,126.8176247182685,방화대로40길 66
37.5708504,127.0477184,천호대로55길 11
37.570850540521846,126.81542521621508,양천로24길 17
37.570850540521846,126.81542521621508,양천로24길 34
37.570850540521846,126.81542521621508,양천로24길 54-9
37.570850540521846,126.81542521621508,양천로24길 13
37.57087449962297,126.9058392484904,월드컵북로38가길 20
37.57087449962297,126.9058392484904,월드컵북로38가길 22-5
37.570877800000005,127.0214175260126,청계천로 400
37.5709388,127.07284241334136,장한로26나길 13
37.57101305,126.8465624506365,허준로 47
37.57103365,126.82216583994176,방화대로34길 110
37.5710928,127.072458773366,장한로26나길 14
37.5711347,127.07208535935092,장한로26가길 11
37.571159058659134,126.91361326721952,수색로6길 43
37.571159058659134,126.91361326721952,수색로6길 8
37.57116515,127.07168717858204,장한로26가길 14
37.57117115,127.07371917211452,장한로26다길 7
37.571223,127.0708233,장한로 119
37.57122425,127.07253448410948,장한로26나길 10
37.5712398,127.0701434,장한로23길 11-12
37.5712398,127.0701434,장한로23길 11-10
37.5712398,127.0701434,장한로23길 7
37.5712398,127.0701434,장한로23길 11-9
37.5712398,127.0701434,장한로23길 11-5
37.5712398,127.0701434,장한로23길 11-3
37.5712428,127.07233844157732,장한로26가길 7
37.57124484667288,126.93584989418446,연희로24길 12-5
37.57124484667288,126.93584989418446,연희로24길 19-13
37.57124869838645,126.93343288245713,연희로25길 101
37.57124869838645,126.93343288245713,연희로25길 23
37.571264,126.97289637508528,새문안로3길 12
37.571313,126.8196313,방화대로40길 37
37.5713218,127.07178914615643,장한로26가길 10
37.571365,127.07300765,장한로26나길 3
37.5713723,126.973734,세종대로23길 47
37.571400048241934,126.9044125515628,월드컵북로38길 53
37.571400048241934,126.9044125515628,월드컵북로38길 54
37.5714434,126.81125495,금낭화로 36-4
37.5714434,126.81125495,금낭화로 36-5
37.5714434,126.81125495,금낭화로 258
37.5714434,126.81125495,금낭화로 167
37.5714434,126.81125495,금낭화로 162
37.5714434,126.81125495,금낭화로 12
37.5714434,126.81125495,금낭화로 100
37.5714434,126.81125495,금낭화로 287-19
37.5714499,126.9620835,송월길 147
37.5714893,126.9986962,종로 183
37.5715016,127.0183755,종로58길 44
37.5715308,127.0673532,한천로26길 26-11
37.571531,127.073673,장한로26길 79
37.571531,127.073673,장한로26길 43
37.571531,127.073673,장한로26길 71
37.5715359,127.075071,장한로26길 67
37.5715512,126.9614517,송월길 155
37.5715558,126.9157208,수색로2길 39
37.57159725769623,126.8400956539304,양천로49길 49-6
37.57159725769623,126.8400956539304,양천로49길 77
37.57159725769623,126.8400956539304,양천로49길 75
37.5716306,127.0192922,청계천로 375
37.57165830468123,126.80948189996094,금낭화로13길 36
37.5716748,127.0736545,장한로26길 37
37.571688,126.8173074,방화대로42길 30-3
37.5717253,126.9632163,송월길 130
37.5717416,127.0729902,답십리로 292-3
37.5718078,126.9734863778444,세종대로23길 54
37.571854599999995,127.08767274200189,용마산로40길 27-5
37.571876,126.82216433771475,방화대로34길 113
37.57193470107343,126.81388577364002,양천로24가길 59
37.571941119262554,126.92709278899596,연희로11자길 14-23
37.571941119262554,126.92709278899596,연희로11자길 14-31
37.57194417908055,127.01662230677285,종로56길 42-8
37.5719482,126.8142913,방화대로41길 9
37.5719482,126.8142913,방화대로41길 6
37.57195631016999,126.80529617939892,개화동로21길 49
37.57195631016999,126.80529617939892,개화동로21길 4
37.571998,127.0239122,청계천로 417
37.57204575,127.08765966813677,용마산로40길 27-9
37.572049354560285,126.83948686831611,양천로47나길 13-8
37.572049354560285,126.83948686831611,양천로47나길 43
37.5720681366022,126.97072537507482,경희궁길 57
37.5720878,127.034992,청계천로 461
37.5720878,127.034992,청계천로 443
37.57214695,126.82104471913254,양천로28길 29
37.5721804,127.0736462,답십리로 300
37.57225133942948,126.80876271166004,양천로14가길 23
37.57225133942948,126.80876271166004,양천로14가길 35
37.57226732518535,126.99978207016292,종로31길 54
37.5722938,126.9825093729479,삼봉로 95
37.57231539458706,127.1745073514663,아리수로93나길 88
37.57237965,126.95527884164149,독립문공원길 17
37.572493050000006,126.97318665006634,새문안로3길 30
37.572504050000006,127.08479656459345,용마산로 209
37.57250841427161,127.0185748065423,난계로27길 44-6
37.572560447025566,126.8215886846453,양천로26길 38
37.572560447025566,126.8215886846453,양천로26길 103
37.572576269194265,126.80847710497098,양천로10길 37
37.572576269194265,126.80847710497098,양천로10길 38
37.57258219765925,126.81272038488731,양천로18길 27
37.57259145,126.97238470019876,새문안로3길 23
37.57261222733802,126.81734335753002,방화대로44길 42
37.5726553,126.9105803,수색로 100
37.572757305029775,127.01724837086331,종로58가길 9
37.572757305029775,127.01724837086331,종로58가길 27
37.57276870689375,127.03934404371029,청계천로 474
37.5727891,126.8897251,월드컵로 338
37.572817,127.0747149,장한로28길 74
37.572826250000006,126.90812595957595,수색로 102
37.5728481,127.0872025554934,용마산로 210
37.57285372665648,126.82748138893083,양천로 132
37.57285372665648,126.82748138893083,양천로 420
37.57285372665648,126.82748138893083,양천로 140
37.57285372665648,126.82748138893083,양천로 613
37.57285372665648,126.82748138893083,양천로 125
37.57285372665648,126.82748138893083,양천로 663
37.57285372665648,126.82748138893083,양천로 714-1
37.57285372665648,126.82748138893083,양천로 77
37.57285372665648,126.82748138893083,양천로 590
37.57285372665648,126.82748138893083,양천로 128
37.57299215825475,126.97070779471451,경희궁2길 5-5
37.57299295,127.07434724049598,장안벚꽃로 167
37.5730135,126.9873637,삼일대로 428
37.57303466170571,126.83721141636607,양천로47길 94
37.5730943,127.0237655,난계로 242
37.573100458511405,126.9375241515924,연희로26나길 21
37.5731072,127.0706753,장한로27길 11
37.5732464,127.0221298,종로66길 35
37.57325123258773,127.0012493707583,김상옥로 55
37.5733477,127.0498377,답십리로38길 14
37.573361,127.0324431,무학로26길 30
37.57337425,127.08722929042474,용마산로 228
37.57340688921201,126.8078315999124,양천로7길 15-12
37.57340688921201,126.8078315999124,양천로7길 8
37.57348054943037,126.80666655462905,양천로3길 17
37.57351399184588,126.90280986032268,성암로11길 60
37.5735289,127.0601472,답십리로 141
37.5735289,127.0601472,답십리로 319
37.5735289,127.0601472,답십리로 314
37.5735289,127.0601472,답십리로 210-30
37.5735289,127.0601472,답십리로 130
37.5735289,127.0601472,답십리로 184
37.5735554,127.0217283,종로66길 28
37.5735608,126.97241425434632,사직로8길 34
37.5735631,127.07247104626649,장한로28가길 11
37.5735811,127.0540087,답십리로41길 33
37.5735811,127.0540087,답십리로41길 7
37.5736278,127.0573706,전농로 190
37.57377245,127.0225622,난계로29가길 19
37.57377245,127.0225622,난계로29가길 16
37.57377245,127.0225622,난계로29가길 17
37.57377245,127.0225622,난계로29가길 20
37.57377245,127.0225622,난계로29가길 24
37.5737855,126.9030496,성암로 133
37.5738231,126.9593581,통일로 230
37.57383405,126.8155898,양천로23길 8
37.57383405,126.8155898,양천로23길 9
37.5738581,127.0162074,종로 347
37.57390971523923,126.930349165753,증가로2길 53
37.57390971523923,126.930349165753,증가로2길 40-16
37.5739134,127.032413,천호대로 437
37.5739134,127.032413,천호대로 385
37.5739134,127.032413,천호대로 295
37.5739152,126.97104134735105,사직로8길 24
37.5739535,127.0665308,답십리로59길 33
37.5739535,127.0665308,답십리로59길 7
37.5739647,127.0347156,천호대로 307
37.5739647,127.0347156,천호대로 257
37.573982652513514,126.9366018906627,연희로26가길 33
37.5740426,127.07251248846154,장한로28가길 17
37.574061345403074,127.02119850039432,난계로29길 33-4
37.574061345403074,127.02119850039432,난계로29길 55
37.57406673431813,126.8926152005565,월드컵북로47길 8
37.57406673431813,126.8926152005565,월드컵북로47길 46
37.57416,127.0841485,답십리로81길 58
37.57416,127.0841485,답십리로81길 62
37.57421827113164,127.17348295762685,아리수로93다길 80
37.5742226,127.0018639,대학로 33
37.57422365,126.97026664150933,사직로8길 20
37.574224,127.014317,지봉로5길 7
37.5742401,127.0456932,서울시립대로 31
37.57426056583627,126.9283290721569,홍연2길 21
37.57427454515965,126.80736478741171,양천로1길 117
37.57429012237449,126.81407943287614,방화대로45길 32
37.57429012237449,126.81407943287614,방화대로45길 78
