,시도,시군구,읍면동,도로명,단지명,위도,경도,행정동
6176,서울특별시,구로구,구로동,도림로6길 36,봉일(797-8),37.4849361,126.8888144,구로3동
6177,서울특별시,동대문구,장안동,장한로9길 25,엘림하우스2차,37.5658138,127.0657023,장안1동
6178,서울특별시,서초구,방배동,방배로18길 103,롯데캐슬파크(34),37.4866749,126.9997032,방배1동
6179,서울특별시,강남구,대치동,영동대로 330-7,풍림아이원4차(1007-2),37.5041448,127.0666863,대치2동
6180,서울특별시,관악구,봉천동,은천로34길 9,에메랄드102동,37.4858993,126.952822,중앙동
6181,서울특별시,관악구,신림동,미성7길 5-6,미래한건(1563-78),37.474219,126.9155636,미성동
6182,서울특별시,노원구,상계동,덕릉로118길 17,불암신기102동,37.6690981,127.0804483,상계3·4동
6183,서울특별시,동대문구,장안동,답십리로68길 32,U포그니2차,37.5711634,127.0688052,장안1동
6184,서울특별시,양천구,신월동,남부순환로80길 2,예지보금자리,37.5164254,126.8389601,신월6동
6185,서울특별시,중랑구,묵동,중랑역로 279,삼성,37.6168346,127.0788269,묵1동
6186,서울특별시,중랑구,중화동,동일로 825-1,강오(A동),37.6040283,127.0784978,중화2동
6187,서울특별시,강남구,청담동,선릉로190길 84,연세리버빌3,37.5284059,127.0480896,청담동
6188,서울특별시,강동구,길동,천중로42길 53,에스엠이로빌(379-0),37.5385823,127.1389474,길동
6189,서울특별시,강동구,천호동,올림픽로78길 11-29,다성시티아파트,37.5430711,127.1256672,천호2동
6190,서울특별시,강서구,화곡동,곰달래로26길 12,산내들,37.5301565,126.8490203,화곡8동
6191,서울특별시,동대문구,장안동,한천로24길 74-7,가우디트윈캐슬1,37.5682501,127.068434,장안1동
6192,서울특별시,송파구,가락동,동남로20길 3,대련,37.4969105,127.1330477,가락2동
6193,서울특별시,송파구,문정동,송이로37가길 22,광남캐스빌(C동),37.4890146,127.1351518,장지동
6194,서울특별시,영등포구,영등포동2가,국회대로54길 65,이지리움S,37.5203845,126.9112306,영등포동
6195,서울특별시,양천구,신정동,신정중앙로19길 7,춘당아네시스,37.5272044,126.8614426,신정4동
6196,서울특별시,은평구,대조동,연서로26길 7-7,정은노블스,37.6173847,126.9205105,대조동
6197,서울특별시,구로구,구로동,구로동로15길 13-8,(717-22)함양주택,37.487503,126.8839141,구로2동
6198,서울특별시,노원구,공릉동,동일로191가길 33-3,청솔브레씽A동,37.6263396,127.0706662,공릉1동
6199,서울특별시,동작구,상도동,상도로13나길 12,원명,37.5009666,126.9299019,상도3동
6200,서울특별시,서초구,서초동,명달로22길 64,N-Suite102동(1511-3),37.4872105,127.0076565,서초3동
6201,서울특별시,송파구,마천동,마천로35길 12,송파건원여미지아파트,37.499948,127.1455436,마천2동
6202,서울특별시,양천구,신월동,신월로9길 20,오투힐,37.5190448,126.8396096,신월4동
6203,서울특별시,중랑구,망우동,상봉로26길 29,가야써니빌,37.5957376,127.0946463,망우본동
6204,서울특별시,강동구,성내동,성내로6가길 42,탑건위너빌,37.5271664,127.1242916,성내1동
6205,서울특별시,강서구,화곡동,곰달래로23길 8,우성(343-39),37.5309746,126.8460548,화곡1동
6206,서울특별시,양천구,신월동,화곡로4길 11,탑건진선미,37.538338,126.8279616,신월5동
6207,서울특별시,은평구,증산동,증산로1길 6-20,월드메르시안(179-8),37.5795732,126.9043802,증산동
6208,서울특별시,동대문구,답십리동,고미술로 43,삼희,37.5677112,127.0527967,답십리1동
6209,서울특별시,서초구,방배동,사평대로12길 45,UPPERHOUSE,37.4960591,126.9927814,방배본동
6210,서울특별시,송파구,방이동,오금로31길 15-5,AQUADCASAS,37.5073226,127.1215261,방이1동
6211,서울특별시,양천구,신월동,오목로3길 24,타워빌,37.5234472,126.839236,신월4동
6212,서울특별시,서대문구,북가좌동,증가로24바길 23,대성,37.583113,126.916941,북가좌2동
6213,서울특별시,종로구,명륜1가,혜화로3가길 30,렉스빌,37.5873517,126.9979724,혜화동
6214,서울특별시,강남구,역삼동,언주로75길 22,명인갤러리,37.4985,127.0425094,역삼2동
6215,서울특별시,구로구,구로동,구로동로15길 5-7,(716-23)우진빌라1차B,37.4875888,126.8844217,구로2동
6216,서울특별시,마포구,연남동,성미산로29길 9,엘르빌,37.5643771,126.9224757,연남동
6217,서울특별시,서초구,양재동,강남대로30길 73-11,대흥,37.4831317,127.0407381,양재1동
6218,서울특별시,중구,산림동,을지로 157,대림상가,37.567453,126.9953978,을지로동
6219,서울특별시,관악구,봉천동,당곡2길 109-13,보람(685-100),37.4928483,126.9339078,보라매동
6220,서울특별시,도봉구,쌍문동,도봉로109길 24,성원팰리스,37.6470146,127.0321072,쌍문3동
6221,서울특별시,동작구,상도동,상도로68길 27,세레노,37.4925472,126.9556806,상도1동
6222,서울특별시,서초구,양재동,강남대로6길 148,파크뷰,37.4709578,127.0473377,양재2동
6223,서울특별시,송파구,문정동,송이로31길 20-10,뉴파크팰리스,37.4890822,127.1333078,장지동
6224,서울특별시,강남구,압구정동,압구정로29길 49,현대빌라트,37.5303983,127.0272237,압구정동
6225,서울특별시,강서구,화곡동,강서로5나길 83,궁전(912-1)B동,37.5281305,126.8436209,화곡1동
6226,서울특별시,관악구,신림동,대학5길 46,래디앙아파트,37.4692092,126.9403935,대학동
6227,서울특별시,구로구,구로동,도림로10길 36,(796-3),37.4854448,126.8892478,구로3동
6228,서울특별시,동대문구,장안동,장한로26나길 42,형인휴아름101동,37.5698797,127.0716965,장안2동
6229,서울특별시,동작구,상도동,양녕로26나길 8,삼익,37.4970542,126.944716,상도4동
6230,서울특별시,서초구,반포동,동광로 155,반포서래빌,37.4950771,126.9991614,반포4동
6231,서울특별시,서초구,양재동,매헌로6길 42,성영,37.4654806,127.0352776,양재2동
6232,서울특별시,중랑구,면목동,겸재로18길 20,승일카이저,37.5858525,127.0805675,면목5동
6233,서울특별시,강동구,암사동,상암로23길 14,다성이즈빌,37.5478126,127.1344955,암사1동
6234,서울특별시,도봉구,쌍문동,도당로 10,쌍문동LG트윈빌1,37.6589259,127.035364,쌍문2동
6235,서울특별시,마포구,서교동,월드컵북로5길 68,광남벨라스2차,37.5560919,126.9150686,서교동
6236,서울특별시,양천구,신월동,신월로9길 36,정은스카이빌2차,37.5204011,126.83917,신월4동
6237,서울특별시,도봉구,창동,도봉로110라길 46,금강102,37.6441525,127.0357931,창2동
6238,서울특별시,동대문구,이문동,천장산로9길 56,삼보스위트홈,37.5990793,127.0542791,이문1동
6239,서울특별시,마포구,성산동,월드컵로26길 33,반트,37.559411,126.909565,성산1동
6240,서울특별시,서대문구,연희동,연희로10길 43-20,리베르떼-빌(LibertVille),37.5650011,126.9336388,연희동
6241,서울특별시,용산구,효창동,백범로51길 23,아이딜,37.5410436,126.9600174,효창동
6242,서울특별시,구로구,구로동,구로동로13길 34-8,(718-22),37.4875857,126.8831327,구로2동
6243,서울특별시,송파구,가락동,오금로44가길 7,주성파크빌,37.4971228,127.1349791,가락2동
6244,서울특별시,강동구,성내동,풍성로51길 8,성내웰빙시티,37.5302848,127.1329557,성내3동
6245,서울특별시,강동구,천호동,양재대로121길 31,광남캐스빌아파트,37.5424801,127.139672,천호3동
6246,서울특별시,강북구,우이동,삼양로171길 21,북한산굿모닝,37.6620393,127.0120096,우이동
6247,서울특별시,구로구,고척동,중앙로14길 7,예주유니츠,37.5064956,126.8611238,고척2동
6248,서울특별시,구로구,구로동,디지털로27라길 34-3,(791-13)우리빌라,37.4861291,126.8891925,구로3동
6249,서울특별시,서초구,방배동,효령로 48,신호,37.478527,126.9898849,방배3동
6250,서울특별시,서초구,양재동,강남대로16길 22-13,서초,37.4707419,127.0407043,양재2동
6251,서울특별시,송파구,방이동,위례성대로 114,대양코리아나타워,37.5128481,127.1242214,방이1동
6252,서울특별시,양천구,신월동,가로공원로 83,신라이프,37.5356072,126.8251757,신월3동
6253,서울특별시,양천구,신월동,오목로 46-6,이형원앙,37.521327,126.8426286,신월4동
6254,서울특별시,양천구,신월동,곰달래로1길 63,탑건위너스빌,37.5347777,126.8296579,신월1동
6255,서울특별시,은평구,녹번동,서오릉로2길 9,경원파발리안,37.602431,126.9277934,녹번동
6256,서울특별시,강서구,화곡동,가로공원로77길 21,태영(379-56),37.5380324,126.8380707,화곡1동
6257,서울특별시,동작구,상도동,상도로68길 29,푸른솔,37.4923937,126.9556375,상도1동
6258,서울특별시,강동구,천호동,구천면로 297-5,이연아마빌레(293-8),37.546753,127.1337722,천호2동
6259,서울특별시,관악구,남현동,승방3나길 30,쎈트앤빌,37.4724467,126.9796111,남현동
6260,서울특별시,마포구,대흥동,백범로 82,동양엔파트,37.5475835,126.9405751,대흥동
6261,서울특별시,강남구,논현동,언주로116길 12,경남논현,37.5106016,127.0381358,논현2동
6262,서울특별시,강북구,수유동,4.19로1길 33,정원,37.6465222,127.0139942,우이동
6263,서울특별시,광진구,자양동,구의강변로1길 44,광진하우스토리한강,37.5298519,127.0897862,자양2동
6264,서울특별시,서초구,양재동,바우뫼로41길 30,양재테크노3,37.4817737,127.0410608,양재1동
6265,서울특별시,강동구,길동,천호대로177길 9,강동렘브란트,37.5349837,127.1372462,길동
6266,서울특별시,강서구,화곡동,강서로45다길 12-6,신세계아파트1,37.5475305,126.8345397,화곡3동
6267,서울특별시,구로구,구로동,구로동로8길 70-21,(752-37),37.4885567,126.8876865,구로4동
6268,서울특별시,송파구,가락동,동남로 234,진넥스베르디엠,37.4972826,127.1334166,가락2동
6269,서울특별시,은평구,응암동,불광천길 520,우리스페이스(113-28),37.5970808,126.916161,응암1동
6270,서울특별시,강북구,수유동,도봉로71가길 16,수유역하이씨티,37.6320328,127.0225469,수유1동
6271,서울특별시,양천구,목동,목동중앙본로19길 20,힐타운,37.5423254,126.8681719,목2동
6272,서울특별시,은평구,역촌동,연서로9길 17,엔에스,37.6073151,126.9130792,역촌동
6273,서울특별시,강남구,논현동,언주로 620,현대인텔렉스,37.5115596,127.0362797,논현2동
6274,서울특별시,강서구,화곡동,초록마을로 71,우성트윈캐슬A동,37.5416696,126.8506539,화곡본동
6275,서울특별시,강남구,청담동,도산대로87길 23,청담대우멤버스카운티11차,37.5260871,127.0499406,청담동
6276,서울특별시,강동구,천호동,올림픽로89길 24,부강아파트,37.5477624,127.125239,천호2동
6277,서울특별시,노원구,공릉동,동일로177길 12-18,세영아파트,37.6212908,127.0737197,공릉1동
6278,서울특별시,서초구,반포동,동광로27길 84,아델스빌1,37.4968505,126.9936641,반포4동
6279,서울특별시,구로구,고척동,고척로40길 19,개봉청구,37.5019931,126.8511719,고척2동
6280,서울특별시,동대문구,휘경동,망우로12길 25,현대캐슬,37.5882923,127.0585937,휘경2동
6281,서울특별시,마포구,성산동,월드컵북로 98,성일빌딩,37.5622973,126.9147749,성산1동
6282,서울특별시,서초구,방배동,방배천로4길 36,다솔,37.4774609,126.9843027,방배2동
6283,서울특별시,서초구,서초동,반포대로19길 9-26,동아빌리지,37.4861702,127.0082357,서초3동
6284,서울특별시,송파구,오금동,양재대로72길 52,오륜파크빌,37.5075618,127.1319405,오금동
6285,서울특별시,은평구,불광동,불광로13가길 7-3,은혜스카이빌아파트,37.6184469,126.9312901,불광1동
6286,서울특별시,강남구,도곡동,남부순환로379길 15,도곡현대힐스테이트101동,37.4876341,127.0459499,도곡1동
6287,서울특별시,금천구,독산동,시흥대로142길 11,한아(987-21),37.4732459,126.8999763,독산3동
6288,서울특별시,금천구,시흥동,시흥대로26길 36,칠성(952-7),37.441691,126.9057723,시흥3동
6289,서울특별시,서대문구,홍은동,명지길 39,건우아트빌,37.5797135,126.9295004,홍은2동
6290,서울특별시,서초구,반포동,고무래로10길 16,반포두산힐스빌,37.5012406,127.0098912,반포4동
6291,서울특별시,강서구,화곡동,강서로7길 18,한울아파트,37.529712,126.8468662,화곡1동
6292,서울특별시,구로구,오류동,경인로 176,시티월드,37.4943701,126.8409979,오류1동
6293,서울특별시,용산구,이촌동,이촌로54길 16,정우,37.5207696,126.967143,이촌1동
6294,서울특별시,강남구,역삼동,언주로103길 14,역삼엔스위트102동,37.5067149,127.038853,역삼1동
6295,서울특별시,강서구,화곡동,까치산로12길 7-14,밀레니엄,37.5451648,126.8477938,화곡본동
6296,서울특별시,서대문구,홍은동,통일로 536,HDX휴팰리스,37.5956858,126.9401539,홍은1동
6297,서울특별시,성동구,마장동,마장로31길 28-21,한건토파즈빌,37.5687856,127.0385653,마장동
6298,서울특별시,은평구,불광동,통일로82가길 4-4,제이타워,37.6206142,126.9209282,불광2동
6299,서울특별시,강동구,성내동,천호대로174길 16,아이퍼스트빌,37.5342521,127.1345391,성내3동
6300,서울특별시,서대문구,남가좌동,모래내로 179,엠화일에이동,37.5716551,126.9202426,남가좌1동
6301,서울특별시,관악구,신림동,조원로12길 28,늘푸른(569-5),37.4827592,126.9075594,조원동
6302,서울특별시,금천구,시흥동,시흥대로12길 45,거상센스빌(960-5),37.4393392,126.9057613,시흥3동
6303,서울특별시,마포구,망원동,월드컵로25길 75,청화,37.5574992,126.903549,망원2동
6304,서울특별시,성북구,동소문동7가,아리랑로5길 39,샤인힐,37.5968314,127.0130423,동선동
6305,서울특별시,중구,충무로5가,서애로1길 11,충무로헤센스마트,37.5613441,126.9985925,필동
6306,서울특별시,구로구,구로동,구로동로20길 58-19,(749-30),37.487645,126.8875078,구로4동
6307,서울특별시,금천구,가산동,두산로3길 36-11,드림케슬3차,37.4725097,126.8896654,가산동
6308,서울특별시,서초구,서초동,효령로43길 26,보미리즌빌,37.4845585,127.0083814,서초3동
6309,서울특별시,양천구,목동,목동중앙서로 31,다온숲,37.5331976,126.867201,목4동
6310,서울특별시,양천구,목동,목동중앙남로7길 36,목동휘버스I,37.5375519,126.8646232,목4동
6311,서울특별시,강북구,미아동,도봉로41길 42-1,월드빌라(311-10),37.6229142,127.0247053,송천동
6312,서울특별시,서초구,양재동,강남대로16길 37,서초파크빌,37.4716339,127.0406929,양재2동
6313,서울특별시,강남구,대치동,테헤란로64길 13,선릉역풍림아이원레몬,37.5041855,127.0514284,대치4동
6314,서울특별시,서대문구,홍제동,통일로26길 12-2,동양드림,37.58301,126.9504216,홍제2동
6315,서울특별시,강동구,길동,명일로17길 40,태성,37.5388992,127.1441149,길동
6316,서울특별시,서초구,서초동,명달로22길 45,갤러리하우스,37.4868686,127.0066434,서초3동
6317,서울특별시,강동구,길동,천중로48길 19-14,다성팰리스,37.5396694,127.1422277,길동
6318,서울특별시,구로구,구로동,구로동로22길 76-10,(752-15),37.488406,126.8879488,구로4동
6319,서울특별시,서대문구,홍제동,통일로26길 11,로얄,37.5832736,126.9506783,홍제2동
6320,서울특별시,성동구,홍익동,무학로10길 4,주암해븐,37.5659675,127.0311194,왕십리도선동
6321,서울특별시,은평구,역촌동,역말로 37-6,디케이,37.6060768,126.9146148,역촌동
6322,서울특별시,강동구,길동,성안로 192,신암,37.5399544,127.1368156,길동
6323,서울특별시,동작구,신대방동,여의대방로22나길 47,펭귄,37.4960526,126.9225987,신대방2동
6324,서울특별시,서초구,방배동,방배로32길 112,포렛빌,37.4925583,126.9975213,방배4동
6325,서울특별시,송파구,가락동,송이로26길 18,로즈힐파크(A동),37.4921691,127.123038,가락본동
6326,서울특별시,강서구,마곡동,방화대로42길 30-3,양진마니아,37.5716823,126.8186548,방화1동
6327,서울특별시,강서구,화곡동,화곡로42가길 18,신원2차(24-130),37.5458292,126.8457127,화곡본동
6328,서울특별시,노원구,상계동,덕릉로 845,센트럴,37.6718603,127.0822506,상계3·4동
6329,서울특별시,마포구,서교동,동교로17길 45,에덴지우,37.5567831,126.914787,서교동
6330,서울특별시,서대문구,연희동,연희로26나길 21,동도아카데미하우스3차,37.5736882,126.9367639,연희동
6331,서울특별시,은평구,구산동,갈현로 164,새천년구산2차,37.6124553,126.9115999,구산동
6332,서울특별시,강서구,화곡동,강서로5나길 130-9,로얄홈타운(102동),37.5287417,126.8407039,화곡1동
6333,서울특별시,관악구,신림동,조원로13길 23,동훈CDI,37.4846875,126.90951,조원동
6334,서울특별시,구로구,구로동,구로동로12길 4-11,송림빌라,37.4868382,126.8860385,구로4동
6335,서울특별시,도봉구,창동,덕릉로59가길 21,청하아파트A동,37.6394962,127.038244,창2동
6336,서울특별시,강동구,길동,천중로49길 20,효성노바,37.5417572,127.1430977,길동
6337,서울특별시,구로구,구로동,구로동로22길 88-14,(770-8),37.4882293,126.8883246,구로4동
6338,서울특별시,송파구,오금동,성내천로8가길 1,그랑밸리(64),37.5039067,127.134833,오금동
6339,서울특별시,구로구,구로동,구로동로 86,(807-16),37.4863839,126.8856382,구로4동
6340,서울특별시,성북구,정릉동,보국문로16다길 51,대창쉐르빌,37.6130478,127.0116954,정릉4동
6341,서울특별시,종로구,평창동,평창문화로 142,엘리시아,37.6096246,126.9758484,평창동
6342,서울특별시,구로구,고척동,고척로60길 26,해피그린(171-31),37.5052274,126.8594918,고척2동
6343,서울특별시,양천구,신월동,남부순환로59길 3,우영아파트,37.5320937,126.831578,신월1동
6344,서울특별시,은평구,응암동,응암로16길 8-13,명진,37.5910318,126.9187738,응암2동
6345,서울특별시,강서구,화곡동,강서로29길 32,태경(381-7),37.5392683,126.8400544,화곡1동
6346,서울특별시,노원구,공릉동,화랑로 441,미라쉘,37.6182565,127.0762946,공릉1동
6347,서울특별시,양천구,신월동,가로공원로 78,빛여울,37.5350334,126.8245511,신월3동
6348,서울특별시,강서구,화곡동,곰달래로20길 31-5,임탑-A,37.5288648,126.8431571,화곡1동
6349,서울특별시,송파구,마천동,성내천로29길 28,천마그랑밸리,37.5020326,127.1534934,마천2동
6350,서울특별시,동대문구,장안동,장한로20길 23,광진아트빌12차,37.5683954,127.0708546,장안2동
6351,서울특별시,서초구,방배동,서초대로33길 84-5,파인빌리지,37.4922669,126.9950374,방배4동
6352,서울특별시,종로구,동숭동,동숭4라길 29,동성아파트(1동),37.5833942,127.006268,이화동
6353,서울특별시,금천구,시흥동,시흥대로12길 10-8,백운한비치5,37.4387266,126.9038266,시흥3동
6354,서울특별시,강서구,화곡동,곰달래로20길 18,풍원팰리스,37.5293829,126.8426965,화곡1동
6355,서울특별시,양천구,신월동,중앙로55길 13,대외,37.5263516,126.8478343,신월2동
6356,서울특별시,강서구,내발산동,강서로47마길 37-4,내츄럴1차,37.5514232,126.8318309,발산1동
6357,서울특별시,은평구,불광동,통일로 708-3,경인에버빌(285-18),37.6094493,126.9316907,불광1동
6358,서울특별시,강남구,논현동,학동로21길 23,비쥬힐,37.5147657,127.0272909,논현1동
6359,서울특별시,구로구,구로동,구로중앙로18길 23,비즈트위트그린,37.4952956,126.8904703,구로4동
6360,서울특별시,구로구,궁동,오리로22가길 34,호수2차B동,37.5003714,126.8300708,수궁동
6361,서울특별시,강동구,천호동,양재대로133길 19,성인아파트,37.547697,127.1421244,천호1동
6362,서울특별시,관악구,봉천동,솔밭로 24,관악미래가,37.4792734,126.9637007,행운동
6363,서울특별시,강서구,화곡동,화곡로 176-19,성재센트리움아파트,37.5414109,126.8416959,화곡본동
6364,서울특별시,양천구,목동,목동중앙남로3가길 116,두란,37.5408318,126.8646414,목3동
6365,서울특별시,동대문구,이문동,이문로 94,민족통일MJ캠퍼스외대2차,37.5951306,127.0596513,이문1동
6366,서울특별시,영등포구,당산동,국회대로55길 16,성재I캐슬2차,37.5265741,126.9082444,당산2동
6367,서울특별시,은평구,녹번동,녹번로 6-29,송학파크팰리스,37.6029325,126.928443,녹번동
6368,서울특별시,동작구,사당동,남부순환로257가길 8,오림센트빌,37.4773855,126.9734839,사당1동
6369,서울특별시,강서구,화곡동,월정로20길 42,우공아파트,37.5296537,126.8409047,화곡1동
6370,서울특별시,동대문구,장안동,장한로27가길 24,새한그린빌(306-10),37.5741022,127.0712705,장안2동
6371,서울특별시,강남구,역삼동,도곡로33길 16,갤러리하우스,37.4944258,127.0434435,역삼2동
6372,서울특별시,양천구,목동,목동중앙로13다길 28,리버하이츠,37.5440101,126.8813861,목2동
6373,서울특별시,강서구,화곡동,국회대로7길 157,은창,37.5289432,126.8521163,화곡2동
6374,서울특별시,강서구,화곡동,국회대로 99-15,화곡대진,37.5278619,126.8456389,화곡1동
6375,서울특별시,금천구,시흥동,독산로40길 97,우성,37.461944,126.9093883,시흥4동
6376,서울특별시,동대문구,제기동,왕산로19라길 31,동성네스트빌(1158-17),37.5799676,127.0330664,제기동
6377,서울특별시,강동구,성내동,성내로 54,성내스테이,37.5282051,127.1258521,성내1동
6378,서울특별시,구로구,구로동,디지털로27라길 39-11,(792-78),37.4864739,126.8884976,구로3동
6379,서울특별시,구로구,궁동,오리로20길 52,다청림(102동),37.4980842,126.8311243,수궁동
6380,서울특별시,도봉구,쌍문동,노해로48길 93,영진,37.6505037,127.0334558,쌍문3동
6381,서울특별시,강남구,도곡동,도곡로14길 14-1,파크힐,37.4897781,127.0370007,도곡1동
6382,서울특별시,구로구,구로동,도림로12길 15-11,미성빌라트,37.4871479,126.8892678,구로3동
6383,서울특별시,구로구,오류동,경인로2길 34,은하수수목원2차(101동),37.4890686,126.8269566,오류2동
6384,서울특별시,은평구,구산동,서오릉로21가길 16,벽산스카이파크,37.6141416,126.9049266,구산동
6385,서울특별시,은평구,대조동,불광로 9-1,효민아크로뷰,37.6097447,126.9275071,대조동
6386,서울특별시,강남구,논현동,학동로38길 22,논현동월드메르디앙,37.5134707,127.0341738,논현2동
6387,서울특별시,동대문구,장안동,장한로21길 19-12,성진위드빌,37.5698466,127.0686405,장안1동
6388,서울특별시,서초구,반포동,동광로39길 10,레베빌(86-10),37.4953608,126.9996778,반포4동
6389,서울특별시,은평구,역촌동,진흥로9길 2,위산엘리시움,37.6056318,126.922096,역촌동
6390,서울특별시,강서구,화곡동,강서로17라길 2,화곡동복지다동,37.5325195,126.8409622,화곡1동
6391,서울특별시,마포구,망원동,방울내로5길 39,광남캐스빌D,37.5608382,126.900229,망원2동
6392,서울특별시,중랑구,면목동,면목로 429,킴스아파트,37.5902071,127.0867077,면목본동
6393,서울특별시,서초구,방배동,서초대로25길 88,방배팰리스빌라,37.4914775,126.9922775,방배4동
6394,서울특별시,성북구,종암동,종암로3길 46,중앙드림빌,37.5930641,127.0336104,종암동
6395,서울특별시,강동구,길동,천호대로173길 50,한솔브리즈,37.5371487,127.13635,길동
6396,서울특별시,마포구,성산동,월드컵로30다길 23-15,엘지(214-15),37.5624233,126.9079252,성산1동
6397,서울특별시,영등포구,영등포동8가,영중로 114-8,리안펠리체,37.5264728,126.9060511,영등포동
6398,서울특별시,구로구,신도림동,경인로66길 19,신도림 아르디에,37.5072975,126.8876008,신도림동
6399,서울특별시,마포구,염리동,숭문길 98,마포자이더센트리지(101동서울리츠2호임대),37.5508335,126.9483379,염리동
6400,서울특별시,관악구,남현동,승방3길 36-11,뉴타운1동(A동),37.4721,126.9811985,남현동
6401,서울특별시,마포구,성산동,성미산로3가길 6-8,유안,37.5598929,126.90906,성산1동
6402,서울특별시,서대문구,대현동,이화여대1안길 22,이대경우타운,37.5576963,126.9439519,신촌동
6403,서울특별시,강남구,개포동,논현로2길 38,새롬(1164-14),37.4733752,127.053265,개포4동
6404,서울특별시,도봉구,창동,도봉로110나길 97,황지,37.650186,127.0364857,창1동
6405,서울특별시,마포구,신공덕동,마포대로14길 32,뉴마인,37.5476698,126.9573565,공덕동
6406,서울특별시,서초구,잠원동,신반포로41길 55,보미리아파트,37.5122212,127.0159787,잠원동
6407,서울특별시,양천구,신월동,오목로13길 12,동양브로미(101동)B,37.5238072,126.8456335,신월2동
6408,서울특별시,은평구,수색동,수색로20길 26-13,제일아파트가동(345-4),37.586774,126.8920124,수색동
6409,서울특별시,종로구,창신동,창신길 140-14,MID그린(4동),37.5777764,127.0100334,창신2동
6410,서울특별시,서초구,잠원동,잠원로 195,신반포18(49-17),37.5200478,127.0133985,잠원동
6411,서울특별시,용산구,후암동,후암로16나길 25,혜당,37.5494868,126.9786523,후암동
6412,서울특별시,은평구,신사동,가좌로 330,명남더블레스(19-162),37.5967246,126.9087942,신사1동
6413,서울특별시,동대문구,이문동,이문로 199,주성아우라,37.6042754,127.0618239,이문2동
6414,서울특별시,성북구,삼선동3가,삼선교로20길 36-8,유니아테라스,37.5876889,127.0134008,삼선동
6415,서울특별시,성동구,옥수동,한림말길 24,극동옥정,37.540459,127.0137067,옥수동
6416,서울특별시,강남구,개포동,논현로2길 61-4,뉴현대파크빌,37.4747478,127.0547626,개포4동
6417,서울특별시,노원구,월계동,석계로18길 23,삼능스페이스향,37.6239437,127.0605233,월계1동
6418,서울특별시,동대문구,회기동,회기로 108-32,동일스카이시티2차,37.5908572,127.0480987,회기동
6419,서울특별시,은평구,신사동,증산로 463-1,정은노블스B,37.5976544,126.9148504,신사1동
6420,서울특별시,강남구,청담동,도산대로100길 22-15,대우멤버스카운티Ⅱ,37.52254,127.0514449,청담동
6421,서울특별시,광진구,구의동,자양로 207-1,광남캐스빌,37.5459307,127.0856526,구의2동
6422,서울특별시,강남구,역삼동,강남대로94길 27-7,뉴엠빌라트,37.5001854,127.0293123,역삼1동
6423,서울특별시,양천구,신정동,목동로23길 33,재훈,37.5276184,126.8595243,신정4동
6424,서울특별시,은평구,불광동,불광로 64,불광롯데캐슬,37.6129591,126.9332149,불광1동
6425,서울특별시,강서구,화곡동,강서로 43-6,혜성오피아파트,37.5315526,126.846193,화곡1동
6426,서울특별시,구로구,구로동,구로동로20길 68-1,(771-2),37.4876224,126.8879831,구로4동
6427,서울특별시,동대문구,전농동,전농로37길 33-4,봄봄하이츠,37.5837672,127.0516083,전농1동
6428,서울특별시,송파구,석촌동,백제고분로37길 12,다성리치빌,37.5040411,127.1033099,석촌동
6429,서울특별시,관악구,신림동,남부순환로194길 7,로마,37.4843183,126.9352276,서원동
6430,서울특별시,금천구,시흥동,시흥대로24길 32,삼일,37.4412812,126.9062755,시흥3동
6431,서울특별시,동대문구,장안동,천호대로95길 16,JS아파트,37.5623551,127.0704429,장안1동
6432,서울특별시,광진구,중곡동,자양로53길 40,삼성로얄2,37.5550368,127.0922075,중곡4동
6433,서울특별시,서대문구,북가좌동,응암로 133,대경아르체,37.5845481,126.9142708,북가좌2동
6434,서울특별시,종로구,숭인동,숭인동1길 31,도시그린빌라,37.5765265,127.0200577,숭인2동
6435,서울특별시,은평구,대조동,진흥로11길 5,만민하늘愛,37.6074857,126.9228394,대조동
6436,서울특별시,은평구,신사동,가좌로 295,명남더블레스(39-4),37.5943884,126.9114554,신사2동
6437,서울특별시,중구,황학동,난계로17길 58-8,청계리버팰리스B,37.5697924,127.0207459,황학동
6438,서울특별시,영등포구,양평동3가,선유로40길 7,삼익플라주201동,37.5304969,126.8940673,양평2동
6439,서울특별시,강동구,길동,천중로38가길 53,광남벨라스613V,37.5381423,127.136678,길동
6440,서울특별시,강동구,성내동,강동대로53길 58,센츄럴(438-2),37.5252633,127.1325839,성내3동
6441,서울특별시,강동구,천호동,성안로 195,다성이즈빌(121-32),37.5404296,127.1364932,천호3동
6442,서울특별시,서초구,방배동,방배로34길 82,나스빌,37.4932782,126.995284,방배4동
6443,서울특별시,양천구,신정동,은행정로11나길 12,지오프레저102동,37.5229104,126.858114,신정4동
6444,서울특별시,노원구,공릉동,동일로192나길 16-14,임성아파트,37.6273343,127.0757065,공릉1동
6445,서울특별시,서초구,양재동,바우뫼로39길 32-6,해청,37.4810022,127.0403696,양재1동
6446,서울특별시,도봉구,쌍문동,도봉로109길 8,스마트빌,37.6467866,127.0328694,쌍문3동
6447,서울특별시,영등포구,대림동,대림로34마길 15,다청림2동,37.5002261,126.8993318,대림3동
6448,서울특별시,은평구,역촌동,역말로6길 11,무궁화,37.6047631,126.9148038,역촌동
6449,서울특별시,광진구,자양동,능동로3다길 13,한강아남,37.533353,127.0650552,자양4동
